"Label","site_id","Ecosystem","GAP_No","WeatherFolder","X_WGS84","Y_WGS84","ELEV_m","ASPECT","SLOPE","Include_YN"
"MS1_sbs_1488_5257",1488,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1488_5257_data_39.5625_-114.8125",-114.778648413,39.5594056115,1856,299,0,1
"MS1_sbs_1489_5455",1489,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-112.415183199,39.8727192057,2074,4,12,0
"MS1_sbs_1490_5455",1490,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-106.237526352,40.5173631161,2582,62,5,0
"MS1_sbs_1491_5455",1491,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1491_5455_data_40.5625_-106.1875",-106.188859017,40.518607284,2610,352,5,1
"MS1_sbs_1492_5455",1492,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.483568196,39.2474479193,2716,109,11,0
"MS1_sbs_1493_5455",1493,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.14267678,40.0105533582,2630,252,12,0
"MS1_sbs_1494_5455",1494,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-106.247589308,40.5049628114,2623,92,1,0
"MS1_sbs_1495_5257",1495,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1495_5257_data_39.8125_-112.1875",-112.229231365,39.8715795488,1748,236,3,1
"MS1_sbs_1496_5455",1496,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1496_5455_data_40.0625_-110.9375",-110.997860702,40.0185505965,2674,143,22,1
"MS1_sbs_1497_5257",1497,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.679942612,39.0231449733,1965,292,0,0
"MS1_sbs_1498_5257",1498,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.482221415,39.8209065627,1680,317,8,0
"MS1_sbs_1499_5257",1499,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1499_5257_data_39.8125_-112.8125",-112.86674201,39.7627523068,1702,258,2,1
"MS1_sbs_1500_5257",1500,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.737082528,39.7792143307,1416,331,3,0
"MS1_sbs_1501_5257",1501,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1501_5257_data_40.1875_-108.6875",-108.743372004,40.2389248696,1737,338,2,1
"MS1_sbs_1502_5257",1502,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1502_5257_data_39.1875_-116.5625",-116.606351131,39.1750686691,2050,326,2,1
"MS1_sbs_1503_5455",1503,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1503_5455_data_39.9375_-110.8125",-110.844306749,39.998414543,2239,105,17,1
"MS1_sbs_1504_5257",1504,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1504_5257_data_38.9375_-117.6875",-117.663804486,38.9782013907,1933,155,0,1
"MS1_sbs_1505_5257",1505,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1505_5257_data_39.3125_-115.8125",-115.808605621,39.2865154367,2037,140,3,1
"MS1_sbs_1506_5455",1506,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-106.592947011,40.3737640832,2721,125,12,0
"MS1_sbs_1507_5455",1507,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1507_5455_data_39.9375_-110.9375",-110.900810479,39.9168665715,2687,76,5,1
"MS1_sbs_1508_5455",1508,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.23736446,39.1300190714,2541,152,9,0
"MS1_sbs_1509_5257",1509,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1509_5257_data_40.1875_-108.0625",-108.022551259,40.1809724484,2062,355,6,1
"MS1_sbs_1510_5455",1510,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1510_5455_data_38.9375_-117.3125",-117.349889512,38.921509044,2820,8,23,1
"MS1_sbs_1511_5257",1511,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1511_5257_data_39.6875_-112.1875",-112.169177122,39.702016634,1613,162,2,1
"MS1_sbs_1512_5257",1512,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.376581548,39.6612285398,1509,254,0,0
"MS1_sbs_1513_5257",1513,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-108.088939702,40.1457082312,2046,144,6,0
"MS1_sbs_1514_5257",1514,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.248982361,38.9061957996,1932,151,4,0
"MS1_sbs_1515_5455",1515,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1515_5455_data_40.3125_-106.4375",-106.449155986,40.2785454271,2498,333,14,1
"MS1_sbs_1516_5455",1516,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-106.380144831,40.2767156737,2587,287,22,0
"MS1_sbs_1517_5455",1517,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1517_5455_data_38.9375_-116.8125",-116.803319989,38.962702185,2617,254,23,1
"MS1_sbs_1518_5455",1518,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1518_5455_data_40.1875_-107.6875",-107.638622701,40.1483631983,2422,228,4,1
"MS1_sbs_1519_5257",1519,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.876147959,38.7478429371,1881,167,5,0
"MS1_sbs_1520_5257",1520,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1520_5257_data_40.0625_-108.0625",-108.10004774,40.0909174387,1901,286,9,1
"MS1_sbs_1521_5257",1521,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.612938932,38.9566101328,2206,7,1,0
"MS1_sbs_1522_5455",1522,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1522_5455_data_39.8125_-111.0625",-111.101780589,39.7535801321,2605,137,23,1
"MS1_sbs_1523_5257",1523,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-119.64538294,38.3942255258,2840,258,41,0
"MS1_sbs_1524_5257",1524,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1524_5257_data_40.1875_-106.4375",-106.407331679,40.2055047087,2333,225,4,1
"MS1_sbs_1525_5257",1525,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1525_5257_data_40.0625_-108.3125",-108.330547252,40.0309081847,1901,28,7,1
"MS1_sbs_1526_5257",1526,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1526_5257_data_39.9375_-109.1875",-109.133424844,39.9229488329,1752,311,8,1
"MS1_sbs_1527_5257",1527,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1527_5257_data_38.8125_-117.1875",-117.176677107,38.787592738,1713,81,1,1
"MS1_sbs_1528_5257",1528,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1528_5257_data_38.9375_-116.3125",-116.350487273,38.9280197042,2130,144,1,1
"MS1_sbs_1529_5257",1529,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-115.162237083,39.1143714262,1930,17,2,0
"MS1_sbs_1530_5257",1530,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1530_5257_data_40.1875_-106.3125",-106.349538119,40.1547876422,2450,220,4,1
"MS1_sbs_1531_5257",1531,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1531_5257_data_39.3125_-113.3125",-113.37254525,39.3670656164,1623,317,4,1
"MS1_sbs_1532_5257",1532,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1532_5257_data_39.4375_-113.1875",-113.135846736,39.388729732,1535,44,1,1
"MS1_sbs_1533_5257",1533,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1533_5257_data_39.9375_-108.4375",-108.423686835,39.9433838964,1987,337,1,1
"MS1_sbs_1534_5257",1534,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1534_5257_data_39.9375_-108.3125",-108.294851241,39.9420789459,1928,75,3,1
"MS1_sbs_1535_5257",1535,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1535_5257_data_38.8125_-116.4375",-116.405842893,38.8612524478,2062,184,1,1
"MS1_sbs_1536_5257",1536,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-119.679721631,38.2596143209,2490,131,12,0
"MS1_sbs_1537_5257",1537,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1537_5257_data_39.6875_-110.9375",-110.898759078,39.6395629696,1830,355,1,1
"MS1_sbs_1538_5257",1538,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1538_5257_data_39.6875_-110.1875",-110.136346785,39.7096453026,2198,130,0,1
"MS1_sbs_1539_5455",1539,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1539_5455_data_38.3125_-119.0625",-119.095675066,38.337954091,2618,113,16,1
"MS1_sbs_1540_5257",1540,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1540_5257_data_40.0625_-106.0625",-106.067009615,40.0923858409,2381,108,3,1
"MS1_sbs_1541_5455",1541,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1541_5455_data_39.5625_-111.6875",-111.665225122,39.5120405158,2153,55,20,1
"MS1_sbs_1542_5257",1542,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1542_5257_data_38.3125_-118.9375",-118.904890535,38.3586160726,1853,343,1,1
"MS1_sbs_1543_5257",1543,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.731942045,38.7420857949,2098,-1,0,0
"MS1_sbs_1544_5455",1544,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1544_5455_data_40.0625_-105.9375",-105.893829902,40.0506960667,2598,215,6,1
"MS1_sbs_1545_5455",1545,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1545_5455_data_40.0625_-106.1875",-106.128728725,40.016599381,2420,121,10,1
"MS1_sbs_1546_5455",1546,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1546_5455_data_39.8125_-108.4375",-108.494609,39.799394691,2321,128,11,1
"MS1_sbs_1547_5455",1547,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1547_5455_data_39.9375_-106.4375",-106.419030666,39.9747582512,2635,115,7,1
"MS1_sbs_1548_5455",1548,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1548_5455_data_39.9375_-106.6875",-106.649018163,39.9459863228,2456,183,4,1
"MS1_sbs_1549_5257",1549,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1549_5257_data_39.8125_-108.1875",-108.163748891,39.7699932949,2197,289,8,1
"MS1_sbs_1550_5257",1550,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1550_5257_data_38.5625_-116.6875",-116.72905229,38.6071492351,2193,312,3,1
"MS1_sbs_1551_5257",1551,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1551_5257_data_39.4375_-110.9375",-110.974289112,39.4339646443,2036,121,2,1
"MS1_sbs_1552_5257",1552,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1552_5257_data_38.8125_-115.1875",-115.161798584,38.8494411538,1845,162,0,1
"MS1_sbs_1553_5455",1553,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1553_5455_data_39.9375_-105.8125",-105.804586721,39.9435702889,2650,225,17,1
"MS1_sbs_1554_5455",1554,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.606864269,38.6120308607,2317,220,7,0
"MS1_sbs_1555_5455",1555,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1555_5455_data_38.1875_-118.9375",-118.960145326,38.1794110976,2429,171,13,1
"MS1_sbs_1556_5257",1556,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-115.533360443,38.7771781283,1523,266,0,0
"MS1_sbs_1557_5455",1557,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-107.049803141,39.819059607,2527,102,7,0
"MS1_sbs_1558_5455",1558,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1558_5455_data_39.8125_-106.6875",-106.707664428,39.8305141148,2918,329,10,1
"MS1_sbs_1559_5455",1559,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-108.007536755,39.7052429509,2444,215,2,0
"MS1_sbs_1560_5257",1560,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.447783321,38.2310788303,1883,112,4,0
"MS1_sbs_1561_5257",1561,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1561_5257_data_38.8125_-114.8125",-114.775516185,38.8506718634,2264,346,6,1
"MS1_sbs_1562_5257",1562,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-106.992577839,39.7755924047,1988,227,13,0
"MS1_sbs_1563_5455",1563,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1563_5455_data_39.3125_-111.4375",-111.49554196,39.2854247913,3171,297,7,1
"MS1_sbs_1564_5455",1564,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-114.654335474,38.8443821368,2517,255,10,0
"MS1_sbs_1565_5455",1565,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1565_5455_data_39.3125_-111.0625",-111.094410345,39.3277491652,2779,188,18,1
"MS1_sbs_1566_5257",1566,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.75129663,38.8068949112,2296,68,2,0
"MS1_sbs_1567_5257",1567,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-111.917313471,39.1877810863,1589,89,3,0
"MS1_sbs_1568_5257",1568,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.153389068,38.3739731231,1871,207,1,0
"MS1_sbs_1569_5257",1569,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1569_5257_data_38.0625_-118.8125",-118.769345164,38.0508775269,2201,103,2,1
"MS1_sbs_1570_5257",1570,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1570_5257_data_38.8125_-114.4375",-114.398454245,38.7699407101,1773,334,0,1
"MS1_sbs_1571_5257",1571,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1571_5257_data_38.5625_-115.4375",-115.412925017,38.6039669021,2046,20,1,1
"MS1_sbs_1572_5455",1572,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1572_5455_data_38.6875_-114.8125",-114.785111385,38.7007031515,2327,307,5,1
"MS1_sbs_1573_5257",1573,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.549638742,38.4090698252,1948,223,7,0
"MS1_sbs_1574_5455",1574,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1574_5455_data_39.5625_-107.9375",-107.930608175,39.5466841999,2637,160,25,1
"MS1_sbs_1575_5455",1575,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1575_5455_data_39.3125_-109.8125",-109.771015867,39.317479388,2675,112,5,1
"MS1_sbs_1576_5257",1576,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1576_5257_data_38.3125_-117.1875",-117.185264314,38.2561514109,2003,109,3,1
"MS1_sbs_1577_5257",1577,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-111.125645383,39.1517836316,1881,147,14,0
"MS1_sbs_1578_5257",1578,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.729662244,37.9619624093,2112,105,0,0
"MS1_sbs_1579_5257",1579,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.744405789,37.9580679233,2082,80,0,0
"MS1_sbs_1580_5455",1580,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1580_5455_data_39.0625_-111.3125",-111.295055479,39.0988896608,2605,138,24,1
"MS1_sbs_1581_5257",1581,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1581_5257_data_38.5625_-114.8125",-114.773825003,38.6082689756,1991,262,3,1
"MS1_sbs_1582_5257",1582,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-111.811966009,39.0094451273,1618,197,3,0
"MS1_sbs_1583_5257",1583,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1583_5257_data_38.6875_-114.3125",-114.324842595,38.64246522,1854,254,0,1
"MS1_sbs_1584_5257",1584,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.20670442,39.28702355,1621,163,1,0
"MS1_sbs_1585_5455",1585,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-118.603429755,37.8962793188,1992,53,0,0
"MS1_sbs_1586_5257",1586,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1586_5257_data_38.4375_-115.3125",-115.309624963,38.462166656,1824,94,1,1
"MS1_sbs_1587_5257",1587,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.394118031,38.5845818615,1855,79,0,0
"MS1_sbs_1588_5455",1588,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.345904731,38.9979220512,2553,312,1,0
"MS1_sbs_1589_5455",1589,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1589_5455_data_38.6875_-113.9375",-113.966289098,38.6270888447,2560,153,17,1
"MS1_sbs_1590_5257",1590,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1590_5257_data_39.3125_-108.3125",-108.281136699,39.307679896,1558,105,5,1
"MS1_sbs_1591_5455",1591,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1591_5455_data_39.3125_-107.6875",-107.686546519,39.3645823027,2433,272,8,1
"MS1_sbs_1592_5257",1592,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1592_5257_data_38.9375_-111.9375",-111.978188258,38.8826242363,1637,69,2,1
"MS1_sbs_1593_5257",1593,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1593_5257_data_38.4375_-114.8125",-114.80728365,38.4603423321,1836,260,0,1
"MS1_sbs_1594_5257",1594,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.766791896,38.1132282768,1953,343,2,0
"MS1_sbs_1595_5257",1595,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.168447961,38.6710476936,1538,4,3,0
"MS1_sbs_1596_5257",1596,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.731246568,38.0965840929,1957,247,2,0
"MS1_sbs_1597_5257",1597,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-111.976898827,38.8016188046,1679,276,26,0
"MS1_sbs_1598_5257",1598,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1598_5257_data_39.1875_-108.0625",-108.072387067,39.2323831393,1823,323,0,1
"MS1_sbs_1599_5257",1599,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-111.745992686,38.7983658056,2298,170,12,0
"MS1_sbs_1600_5257",1600,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1600_5257_data_39.0625_-108.9375",-108.942480866,39.1241719411,1680,111,3,1
"MS1_sbs_1601_5257",1601,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.540454142,37.6869967738,2114,161,20,0
"MS1_sbs_1602_5257",1602,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1602_5257_data_38.4375_-114.1875",-114.149015544,38.4195777157,1844,10,0,1
"MS1_sbs_1603_5257",1603,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1603_5257_data_37.6875_-118.5625",-118.600332257,37.6613766339,2154,161,2,1
"MS1_sbs_1604_5257",1604,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.620335903,38.481704135,1692,309,3,0
"MS1_sbs_1605_5257",1605,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.656396998,38.6113640036,1787,280,0,0
"MS1_sbs_1606_5455",1606,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.927254746,38.6935213092,2451,91,13,0
"MS1_sbs_1607_5257",1607,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1607_5257_data_38.1875_-115.4375",-115.407893051,38.1827463412,1600,152,0,1
"MS1_sbs_1608_5257",1608,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1608_5257_data_38.3125_-114.8125",-114.757192041,38.2821987331,1745,22,1,1
"MS1_sbs_1609_5455",1609,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.44868736,38.7401375644,2473,306,14,0
"MS1_sbs_1610_5257",1610,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1610_5257_data_38.8125_-111.3125",-111.337217197,38.7538584048,2062,147,2,1
"MS1_sbs_1611_5257",1611,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1611_5257_data_37.5625_-118.5625",-118.604001264,37.6061471303,2200,74,1,1
"MS1_sbs_1612_5455",1612,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1612_5455_data_38.6875_-111.9375",-111.886785793,38.6716340052,2278,263,5,1
"MS1_sbs_1613_5257",1613,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-119.228230548,37.4788199223,1486,231,47,0
"MS1_sbs_1614_5455",1614,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.498348252,38.6967085546,2688,46,11,0
"MS1_sbs_1615_5257",1615,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1615_5257_data_38.1875_-114.8125",-114.813509752,38.2284360463,1655,163,2,1
"MS1_sbs_1616_5257",1616,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-115.456565196,38.1167060054,1617,88,1,0
"MS1_sbs_1617_5257",1617,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1617_5257_data_38.1875_-115.0625",-115.085538269,38.1703263407,1597,234,0,1
"MS1_sbs_1618_5257",1618,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1618_5257_data_38.5625_-112.6875",-112.657839725,38.5255456466,1863,331,4,1
"MS1_sbs_1619_5257",1619,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.086697538,37.6463879154,1538,147,4,0
"MS1_sbs_1620_5257",1620,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1620_5257_data_38.3125_-113.6875",-113.721922262,38.3569311041,1756,328,5,1
"MS1_sbs_1621_5257",1621,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1621_5257_data_38.5625_-112.1875",-112.198711505,38.5476375393,1856,5,2,1
"MS1_sbs_1622_5257",1622,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1622_5257_data_38.4375_-112.6875",-112.688351832,38.4803317471,2296,231,14,1
"MS1_sbs_1623_5455",1623,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1623_5455_data_38.5625_-111.4375",-111.451852351,38.5978862852,2661,1,3,1
"MS1_sbs_1624_5455",1624,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1624_5455_data_38.4375_-112.8125",-112.791088435,38.4077776594,2472,205,9,1
"MS1_sbs_1625_5257",1625,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.298391018,37.5105052493,1993,216,34,0
"MS1_sbs_1626_5257",1626,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.30428854,37.658154376,1836,174,2,0
"MS1_sbs_1627_5257",1627,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.280194554,38.2770289672,1749,187,2,0
"MS1_sbs_1628_5455",1628,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-107.703483003,38.9349551269,2677,88,11,0
"MS1_sbs_1629_5257",1629,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.530856103,37.5893483094,1674,319,5,0
"MS1_sbs_1630_5257",1630,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.328170982,38.2612178723,1719,139,1,0
"MS1_sbs_1631_5257",1631,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.049296962,38.1512277025,2176,143,11,0
"MS1_sbs_1632_5455",1632,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1632_5455_data_38.9375_-107.6875",-107.699436634,38.9186174897,2586,86,2,1
"MS1_sbs_1633_5257",1633,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1633_5257_data_38.4375_-112.1875",-112.140077525,38.4125575251,2074,114,0,1
"MS1_sbs_1634_5257",1634,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-117.385380258,37.5973000613,1792,131,6,0
